transacao_id,data,ano_mes,canal,sku_id,categoria,quantidade,preco_unitario,receita_bruta,desconto_pct,valor_devolucao,devolvido,comissao_pct,comissao_valor,receita_liquida,tipo_compra
TXN-0000599,2023-02-12,2023-02,ecommerce,SKU-SKI-002,skincare,2,266.11,532.22,0.0,0.0,False,4.04,21.52,510.7,pontual
TXN-0000600,2023-02-25,2023-02,ecommerce,SKU-MAQ-015,maquiagem,2,58.46,116.92,20.0,0.0,False,4.34,5.07,111.85,pontual
TXN-0000601,2023-02-17,2023-02,franquia,SKU-SKI-008,skincare,5,147.27,736.35,0.0,0.0,False,11.64,85.72,650.63,pontual
TXN-0000602,2023-02-05,2023-02,loja_propria,SKU-HAI-007,haircare,2,104.95,209.9,0.0,0.0,False,0.03,0.06,209.84,recorrente
TXN-0000603,2023-02-17,2023-02,loja_propria,SKU-HAI-009,haircare,1,205.88,205.88,0.0,0.0,False,0.05,0.11,205.77,pontual
TXN-0000604,2023-02-19,2023-02,marketplace,SKU-PER-001,perfumes,1,324.42,324.42,15.0,0.0,False,16.09,52.21,272.21,recorrente
TXN-0000605,2023-02-19,2023-02,franquia,SKU-SKI-011,skincare,1,228.15,228.15,5.0,0.0,False,12.7,28.97,199.18,pontual
TXN-0000606,2023-02-28,2023-02,ecommerce,SKU-SKI-001,skincare,1,188.9,188.9,0.0,0.0,False,4.16,7.85,181.05,pontual
TXN-0000607,2023-02-11,2023-02,franquia,SKU-PER-002,perfumes,1,151.66,151.66,0.0,0.0,False,11.34,17.2,134.46,recorrente
TXN-0000608,2023-02-25,2023-02,loja_propria,SKU-SKI-019,skincare,2,165.11,330.22,5.0,0.0,False,-0.93,-3.08,333.3,recorrente
TXN-0000609,2023-02-14,2023-02,ecommerce,SKU-MAQ-012,maquiagem,1,101.31,101.31,0.0,0.0,False,4.16,4.22,97.09,pontual
TXN-0000610,2023-02-15,2023-02,franquia,SKU-MAQ-016,maquiagem,1,55.68,55.68,15.0,0.0,False,11.19,6.23,49.45,recorrente
TXN-0000611,2023-02-27,2023-02,ecommerce,SKU-PER-005,perfumes,2,218.91,437.82,15.0,0.0,False,4.03,17.66,420.16,pontual
TXN-0000612,2023-02-05,2023-02,ecommerce,SKU-HAI-001,haircare,1,147.27,147.27,0.0,0.0,False,3.09,4.55,142.72,recorrente
TXN-0000613,2023-02-22,2023-02,ecommerce,SKU-MAQ-003,maquiagem,1,60.92,60.92,0.0,0.0,False,4.78,2.91,58.01,pontual
TXN-0000614,2023-02-28,2023-02,ecommerce,SKU-HAI-002,haircare,1,71.88,71.88,5.0,0.0,False,3.76,2.7,69.18,pontual
TXN-0000615,2023-02-26,2023-02,ecommerce,SKU-MAQ-004,maquiagem,2,86.5,173.0,0.0,0.0,False,4.26,7.38,165.62,recorrente
TXN-0000616,2023-02-08,2023-02,ecommerce,SKU-PER-002,perfumes,1,151.66,151.66,0.0,0.0,False,4.91,7.45,144.21,pontual
TXN-0000617,2023-02-21,2023-02,ecommerce,SKU-PER-005,perfumes,1,257.54,257.54,0.0,0.0,False,3.91,10.06,247.48,pontual
TXN-0000618,2023-02-03,2023-02,loja_propria,SKU-SKI-014,skincare,1,151.13,151.13,0.0,0.0,False,-0.49,-0.75,151.88,pontual
TXN-0000619,2023-02-28,2023-02,franquia,SKU-SKI-012,skincare,3,171.1,513.3,0.0,0.0,False,11.81,60.62,452.68,pontual
TXN-0000620,2023-02-06,2023-02,ecommerce,SKU-MAQ-009,maquiagem,4,125.16,500.64,0.0,0.0,False,3.13,15.69,484.95,pontual
TXN-0000621,2023-02-13,2023-02,franquia,SKU-MAQ-005,maquiagem,2,92.54,185.08,0.0,0.0,False,11.84,21.92,163.16,recorrente
TXN-0000622,2023-02-09,2023-02,ecommerce,SKU-SKI-001,skincare,1,188.9,188.9,0.0,156.74,True,4.68,8.84,23.32,pontual
TXN-0000623,2023-02-16,2023-02,marketplace,SKU-PER-010,perfumes,1,416.16,416.16,0.0,0.0,False,17.49,72.8,343.36,pontual
TXN-0000624,2023-02-05,2023-02,ecommerce,SKU-SKI-019,skincare,1,139.04,139.04,20.0,0.0,False,3.83,5.33,133.71,pontual
TXN-0000625,2023-02-26,2023-02,franquia,SKU-SKI-005,skincare,1,237.84,237.84,0.0,191.2,True,11.0,26.17,20.47,pontual
TXN-0000626,2023-02-26,2023-02,franquia,SKU-MAQ-002,maquiagem,1,70.91,70.91,0.0,0.0,False,12.73,9.02,61.89,pontual
TXN-0000627,2023-02-06,2023-02,marketplace,SKU-MAQ-002,maquiagem,1,56.73,56.73,20.0,0.0,False,16.1,9.13,47.6,pontual
TXN-0000628,2023-02-09,2023-02,ecommerce,SKU-PER-007,perfumes,1,211.88,211.88,15.0,0.0,False,4.9,10.38,201.5,pontual
TXN-0000629,2023-02-08,2023-02,marketplace,SKU-PER-005,perfumes,5,257.54,1287.7,0.0,0.0,False,16.63,214.14,1073.56,recorrente
TXN-0000630,2023-02-27,2023-02,marketplace,SKU-SKI-018,skincare,2,316.58,633.16,0.0,0.0,False,16.7,105.76,527.4,pontual
TXN-0000631,2023-02-19,2023-02,franquia,SKU-HAI-007,haircare,3,104.95,314.85,0.0,0.0,False,11.97,37.67,277.18,pontual
TXN-0000632,2023-02-28,2023-02,ecommerce,SKU-HAI-009,haircare,1,205.88,205.88,0.0,0.0,False,4.25,8.76,197.12,recorrente
TXN-0000633,2023-02-12,2023-02,ecommerce,SKU-PER-008,perfumes,3,194.63,583.89,20.0,0.0,False,3.81,22.24,561.65,recorrente
TXN-0000634,2023-02-19,2023-02,franquia,SKU-HAI-009,haircare,1,185.29,185.29,10.0,0.0,False,12.04,22.32,162.97,pontual
TXN-0000635,2023-02-16,2023-02,franquia,SKU-PER-013,perfumes,1,381.29,381.29,0.0,0.0,False,11.91,45.41,335.88,recorrente
TXN-0000636,2023-02-20,2023-02,ecommerce,SKU-SKI-011,skincare,1,240.16,240.16,0.0,0.0,False,4.71,11.31,228.85,pontual
TXN-0000637,2023-02-07,2023-02,ecommerce,SKU-HAI-004,haircare,3,117.27,351.81,0.0,0.0,False,4.42,15.53,336.28,pontual
TXN-0000638,2023-02-28,2023-02,ecommerce,SKU-PER-005,perfumes,1,257.54,257.54,0.0,0.0,False,3.47,8.93,248.61,recorrente
TXN-0000639,2023-02-25,2023-02,marketplace,SKU-HAI-003,haircare,1,76.53,76.53,0.0,0.0,False,16.03,12.27,64.26,pontual
TXN-0000640,2023-02-23,2023-02,ecommerce,SKU-SKI-006,skincare,4,106.83,427.32,5.0,0.0,False,4.86,20.78,406.54,pontual
TXN-0000641,2023-02-05,2023-02,ecommerce,SKU-SKI-014,skincare,5,151.13,755.65,0.0,0.0,False,4.83,36.47,719.18,pontual
TXN-0000642,2023-02-16,2023-02,marketplace,SKU-PER-005,perfumes,2,257.54,515.08,0.0,0.0,False,17.25,88.87,426.21,recorrente
TXN-0000643,2023-02-20,2023-02,loja_propria,SKU-PER-007,perfumes,2,249.27,498.54,0.0,0.0,False,0.06,0.3,498.24,recorrente
TXN-0000644,2023-02-10,2023-02,marketplace,SKU-SKI-008,skincare,2,147.27,294.54,0.0,0.0,False,16.27,47.91,246.63,recorrente
TXN-0000645,2023-02-23,2023-02,ecommerce,SKU-SKI-007,skincare,4,287.81,1151.24,0.0,0.0,False,4.34,50.01,1101.23,pontual
TXN-0000646,2023-02-02,2023-02,loja_propria,SKU-HAI-001,haircare,1,147.27,147.27,0.0,0.0,False,0.14,0.21,147.06,pontual
TXN-0000647,2023-02-21,2023-02,franquia,SKU-PER-004,perfumes,2,381.38,762.76,0.0,0.0,False,12.61,96.15,666.61,pontual
TXN-0000648,2023-02-08,2023-02,ecommerce,SKU-PER-004,perfumes,1,381.38,381.38,0.0,329.48,True,3.31,12.61,39.29,pontual
TXN-0000649,2023-02-22,2023-02,loja_propria,SKU-HAI-010,haircare,2,163.21,326.42,0.0,319.02,True,-0.73,-2.38,9.78,pontual
TXN-0000650,2023-02-03,2023-02,ecommerce,SKU-SKI-009,skincare,1,173.72,173.72,0.0,0.0,False,3.12,5.41,168.31,pontual
TXN-0000651,2023-02-15,2023-02,franquia,SKU-SKI-009,skincare,2,156.35,312.7,10.0,0.0,False,11.5,35.96,276.74,pontual
TXN-0000652,2023-02-13,2023-02,loja_propria,SKU-MAQ-013,maquiagem,1,151.48,151.48,0.0,0.0,False,0.41,0.61,150.87,pontual
TXN-0000653,2023-02-19,2023-02,franquia,SKU-PER-012,perfumes,2,359.33,718.66,5.0,0.0,False,12.34,88.65,630.01,pontual
TXN-0000654,2023-02-28,2023-02,ecommerce,SKU-SKI-013,skincare,1,206.51,206.51,0.0,0.0,False,4.21,8.69,197.82,recorrente
TXN-0000655,2023-02-11,2023-02,ecommerce,SKU-SKI-012,skincare,1,171.1,171.1,0.0,0.0,False,3.05,5.22,165.88,pontual
TXN-0000656,2023-02-03,2023-02,franquia,SKU-MAQ-014,maquiagem,1,80.13,80.13,10.0,0.0,False,12.24,9.8,70.33,pontual
TXN-0000657,2023-02-14,2023-02,loja_propria,SKU-PER-003,perfumes,4,362.06,1448.24,0.0,0.0,False,0.53,7.65,1440.59,recorrente
TXN-0000658,2023-02-04,2023-02,loja_propria,SKU-SKI-005,skincare,1,237.84,237.84,0.0,0.0,False,-0.63,-1.5,239.34,pontual
TXN-0000659,2023-02-24,2023-02,ecommerce,SKU-MAQ-006,maquiagem,1,119.32,119.32,0.0,0.0,False,3.57,4.26,115.06,pontual
TXN-0000660,2023-02-13,2023-02,ecommerce,SKU-SKI-009,skincare,2,165.03,330.06,5.0,0.0,False,3.1,10.23,319.83,pontual
TXN-0000661,2023-02-14,2023-02,ecommerce,SKU-MAQ-007,maquiagem,1,167.53,167.53,0.0,0.0,False,4.03,6.76,160.77,pontual
TXN-0000662,2023-02-04,2023-02,marketplace,SKU-MAQ-013,maquiagem,1,143.91,143.91,5.0,0.0,False,16.78,24.14,119.77,recorrente
TXN-0000663,2023-02-28,2023-02,ecommerce,SKU-SKI-013,skincare,1,206.51,206.51,0.0,0.0,False,4.53,9.36,197.15,pontual
TXN-0000664,2023-02-09,2023-02,marketplace,SKU-HAI-005,haircare,1,202.69,202.69,0.0,0.0,False,17.72,35.91,166.78,pontual
TXN-0000665,2023-02-12,2023-02,ecommerce,SKU-HAI-003,haircare,1,68.88,68.88,10.0,0.0,False,3.85,2.65,66.23,recorrente
TXN-0000666,2023-02-27,2023-02,marketplace,SKU-SKI-008,skincare,1,147.27,147.27,0.0,0.0,False,16.02,23.6,123.67,recorrente
TXN-0000667,2023-02-03,2023-02,franquia,SKU-PER-013,perfumes,2,381.29,762.58,0.0,0.0,False,12.72,97.04,665.54,pontual
TXN-0000668,2023-02-08,2023-02,ecommerce,SKU-PER-002,perfumes,2,151.66,303.32,0.0,0.0,False,4.18,12.66,290.66,pontual
TXN-0000669,2023-02-18,2023-02,franquia,SKU-MAQ-011,maquiagem,2,62.16,124.32,0.0,0.0,False,11.41,14.18,110.14,pontual
TXN-0000670,2023-02-10,2023-02,marketplace,SKU-SKI-009,skincare,1,147.66,147.66,15.0,0.0,False,16.17,23.88,123.78,pontual
TXN-0000671,2023-02-17,2023-02,franquia,SKU-MAQ-002,maquiagem,3,70.91,212.73,0.0,0.0,False,12.62,26.85,185.88,pontual
TXN-0000672,2023-02-25,2023-02,marketplace,SKU-SKI-009,skincare,1,173.72,173.72,0.0,0.0,False,17.85,31.02,142.7,pontual
TXN-0000673,2023-02-07,2023-02,ecommerce,SKU-SKI-015,skincare,1,235.96,235.96,0.0,0.0,False,3.9,9.21,226.75,pontual
TXN-0000674,2023-02-27,2023-02,loja_propria,SKU-MAQ-012,maquiagem,2,81.05,162.1,20.0,0.0,False,-0.22,-0.36,162.46,pontual
TXN-0000675,2023-02-26,2023-02,ecommerce,SKU-HAI-003,haircare,1,72.7,72.7,5.0,0.0,False,4.63,3.37,69.33,pontual
TXN-0000676,2023-02-09,2023-02,ecommerce,SKU-MAQ-002,maquiagem,1,70.91,70.91,0.0,0.0,False,3.83,2.71,68.2,pontual
TXN-0000677,2023-02-19,2023-02,ecommerce,SKU-PER-002,perfumes,1,144.08,144.08,5.0,0.0,False,3.59,5.17,138.91,pontual
TXN-0000678,2023-02-19,2023-02,ecommerce,SKU-SKI-019,skincare,2,173.8,347.6,0.0,0.0,False,3.12,10.86,336.74,pontual
TXN-0000679,2023-02-25,2023-02,ecommerce,SKU-SKI-008,skincare,1,147.27,147.27,0.0,0.0,False,4.48,6.6,140.67,recorrente
TXN-0000680,2023-02-14,2023-02,marketplace,SKU-MAQ-004,maquiagem,1,77.85,77.85,10.0,0.0,False,16.98,13.22,64.63,pontual
TXN-0000681,2023-02-06,2023-02,marketplace,SKU-MAQ-014,maquiagem,1,75.68,75.68,15.0,0.0,False,17.96,13.59,62.09,recorrente
TXN-0000682,2023-02-02,2023-02,marketplace,SKU-PER-013,perfumes,1,381.29,381.29,0.0,0.0,False,16.57,63.17,318.12,pontual
TXN-0000683,2023-02-16,2023-02,marketplace,SKU-SKI-004,skincare,4,120.55,482.2,0.0,0.0,False,17.07,82.32,399.88,pontual
TXN-0000684,2023-02-10,2023-02,ecommerce,SKU-PER-009,perfumes,1,368.88,368.88,0.0,0.0,False,3.74,13.81,355.07,pontual
TXN-0000685,2023-02-28,2023-02,franquia,SKU-PER-011,perfumes,1,158.0,158.0,15.0,0.0,False,11.03,17.42,140.58,pontual
TXN-0000686,2023-02-11,2023-02,franquia,SKU-PER-005,perfumes,1,257.54,257.54,0.0,0.0,False,11.29,29.07,228.47,pontual
TXN-0000687,2023-02-07,2023-02,marketplace,SKU-SKI-009,skincare,3,156.35,469.05,10.0,413.44,True,16.59,77.8,-22.19,pontual
TXN-0000688,2023-02-02,2023-02,marketplace,SKU-MAQ-009,maquiagem,1,118.9,118.9,5.0,0.0,False,17.81,21.18,97.72,recorrente
TXN-0000689,2023-02-05,2023-02,ecommerce,SKU-MAQ-007,maquiagem,2,167.53,335.06,0.0,0.0,False,4.8,16.09,318.97,pontual
TXN-0000690,2023-02-27,2023-02,marketplace,SKU-SKI-006,skincare,1,101.2,101.2,10.0,0.0,False,17.95,18.17,83.03,recorrente
TXN-0000691,2023-02-12,2023-02,ecommerce,SKU-SKI-004,skincare,2,108.5,217.0,10.0,0.0,False,4.86,10.55,206.45,recorrente
TXN-0000692,2023-02-21,2023-02,franquia,SKU-MAQ-008,maquiagem,4,164.1,656.4,0.0,0.0,False,11.14,73.12,583.28,pontual
TXN-0000693,2023-02-15,2023-02,ecommerce,SKU-MAQ-003,maquiagem,1,60.92,60.92,0.0,0.0,False,3.68,2.24,58.68,pontual
TXN-0000694,2023-02-06,2023-02,marketplace,SKU-MAQ-006,maquiagem,3,113.35,340.05,5.0,0.0,False,16.12,54.8,285.25,recorrente
TXN-0000695,2023-02-01,2023-02,franquia,SKU-SKI-011,skincare,1,240.16,240.16,0.0,0.0,False,12.33,29.62,210.54,recorrente
TXN-0000696,2023-02-28,2023-02,marketplace,SKU-HAI-008,haircare,1,113.72,113.72,0.0,0.0,False,16.63,18.91,94.81,recorrente
TXN-0000697,2023-02-17,2023-02,ecommerce,SKU-PER-001,perfumes,1,381.67,381.67,0.0,0.0,False,3.52,13.45,368.22,pontual
TXN-0000698,2023-02-05,2023-02,franquia,SKU-SKI-003,skincare,2,120.44,240.88,15.0,221.66,True,12.46,30.03,-10.81,recorrente
TXN-0000699,2023-02-10,2023-02,ecommerce,SKU-PER-008,perfumes,2,206.8,413.6,15.0,0.0,False,4.99,20.63,392.97,pontual
TXN-0000700,2023-02-28,2023-02,ecommerce,SKU-HAI-008,haircare,1,102.35,102.35,10.0,0.0,False,4.23,4.33,98.02,recorrente
TXN-0000701,2023-02-27,2023-02,marketplace,SKU-PER-006,perfumes,2,347.59,695.18,15.0,0.0,False,16.31,113.37,581.81,pontual
TXN-0000702,2023-02-27,2023-02,ecommerce,SKU-HAI-003,haircare,3,68.88,206.64,10.0,0.0,False,4.45,9.19,197.45,pontual
TXN-0000703,2023-02-22,2023-02,marketplace,SKU-SKI-013,skincare,1,206.51,206.51,0.0,0.0,False,16.68,34.44,172.07,recorrente
TXN-0000704,2023-02-28,2023-02,loja_propria,SKU-PER-010,perfumes,1,374.54,374.54,10.0,0.0,False,-0.57,-2.13,376.67,pontual
TXN-0000705,2023-02-07,2023-02,loja_propria,SKU-PER-006,perfumes,1,388.48,388.48,5.0,370.26,True,0.18,0.72,17.5,pontual
TXN-0000706,2023-02-20,2023-02,franquia,SKU-PER-003,perfumes,1,362.06,362.06,0.0,0.0,False,11.92,43.17,318.89,pontual
TXN-0000707,2023-02-16,2023-02,ecommerce,SKU-SKI-011,skincare,5,204.14,1020.7,15.0,869.52,True,4.12,42.09,109.09,pontual
TXN-0000708,2023-02-23,2023-02,ecommerce,SKU-SKI-006,skincare,5,112.45,562.25,0.0,0.0,False,4.19,23.57,538.68,pontual
TXN-0000709,2023-02-22,2023-02,ecommerce,SKU-PER-002,perfumes,1,136.49,136.49,10.0,0.0,False,3.91,5.34,131.15,pontual
TXN-0000710,2023-02-17,2023-02,loja_propria,SKU-PER-004,perfumes,1,381.38,381.38,0.0,0.0,False,0.03,0.11,381.27,recorrente
TXN-0000711,2023-02-10,2023-02,marketplace,SKU-MAQ-015,maquiagem,1,73.07,73.07,0.0,0.0,False,16.8,12.28,60.79,recorrente
TXN-0000712,2023-02-25,2023-02,ecommerce,SKU-PER-002,perfumes,3,151.66,454.98,0.0,0.0,False,3.21,14.59,440.39,pontual
TXN-0000713,2023-02-08,2023-02,loja_propria,SKU-PER-013,perfumes,1,324.1,324.1,15.0,0.0,False,0.62,2.0,322.1,pontual
TXN-0000714,2023-02-11,2023-02,ecommerce,SKU-PER-008,perfumes,1,243.29,243.29,0.0,0.0,False,4.47,10.88,232.41,pontual
TXN-0000715,2023-02-02,2023-02,marketplace,SKU-SKI-018,skincare,3,269.09,807.27,15.0,0.0,False,16.22,130.96,676.31,pontual
TXN-0000716,2023-02-07,2023-02,loja_propria,SKU-SKI-010,skincare,1,201.3,201.3,0.0,0.0,False,0.77,1.56,199.74,pontual
TXN-0000717,2023-02-02,2023-02,ecommerce,SKU-SKI-010,skincare,3,181.17,543.51,10.0,0.0,False,3.08,16.76,526.75,recorrente
TXN-0000718,2023-02-19,2023-02,loja_propria,SKU-MAQ-014,maquiagem,3,80.13,240.39,10.0,0.0,False,0.54,1.31,239.08,pontual
TXN-0000719,2023-02-06,2023-02,ecommerce,SKU-HAI-005,haircare,2,182.42,364.84,10.0,0.0,False,4.43,16.18,348.66,pontual
TXN-0000720,2023-02-21,2023-02,marketplace,SKU-SKI-013,skincare,1,175.53,175.53,15.0,0.0,False,17.79,31.22,144.31,pontual
TXN-0000721,2023-02-19,2023-02,ecommerce,SKU-PER-003,perfumes,2,362.06,724.12,0.0,0.0,False,4.55,32.97,691.15,pontual
TXN-0000722,2023-02-20,2023-02,franquia,SKU-SKI-019,skincare,1,173.8,173.8,0.0,0.0,False,12.09,21.01,152.79,pontual
TXN-0000723,2023-02-01,2023-02,marketplace,SKU-MAQ-007,maquiagem,1,167.53,167.53,0.0,0.0,False,17.11,28.67,138.86,recorrente
TXN-0000724,2023-02-11,2023-02,ecommerce,SKU-SKI-004,skincare,2,108.5,217.0,10.0,0.0,False,3.15,6.84,210.16,pontual
TXN-0000725,2023-02-24,2023-02,ecommerce,SKU-SKI-004,skincare,1,114.52,114.52,5.0,107.5,True,4.91,5.62,1.4,pontual
TXN-0000726,2023-02-19,2023-02,ecommerce,SKU-MAQ-001,maquiagem,1,135.0,135.0,0.0,0.0,False,3.89,5.25,129.75,recorrente
TXN-0000727,2023-02-15,2023-02,ecommerce,SKU-HAI-010,haircare,2,146.89,293.78,10.0,0.0,False,4.82,14.15,279.63,pontual
TXN-0000728,2023-02-05,2023-02,ecommerce,SKU-HAI-010,haircare,1,163.21,163.21,0.0,0.0,False,4.58,7.47,155.74,pontual
TXN-0000729,2023-02-26,2023-02,ecommerce,SKU-SKI-009,skincare,1,173.72,173.72,0.0,0.0,False,3.91,6.79,166.93,recorrente
TXN-0000730,2023-02-24,2023-02,franquia,SKU-SKI-013,skincare,1,206.51,206.51,0.0,0.0,False,11.54,23.83,182.68,pontual
TXN-0000731,2023-02-26,2023-02,ecommerce,SKU-PER-010,perfumes,1,416.16,416.16,0.0,0.0,False,4.01,16.7,399.46,pontual
TXN-0000732,2023-02-02,2023-02,ecommerce,SKU-MAQ-004,maquiagem,2,82.18,164.36,5.0,0.0,False,4.44,7.3,157.06,recorrente
TXN-0000733,2023-02-02,2023-02,ecommerce,SKU-HAI-003,haircare,2,72.7,145.4,5.0,0.0,False,4.69,6.82,138.58,pontual
TXN-0000734,2023-02-16,2023-02,ecommerce,SKU-MAQ-003,maquiagem,2,51.78,103.56,15.0,0.0,False,4.75,4.92,98.64,recorrente
TXN-0000735,2023-02-14,2023-02,marketplace,SKU-SKI-018,skincare,2,316.58,633.16,0.0,0.0,False,16.7,105.71,527.45,pontual
TXN-0000736,2023-02-05,2023-02,ecommerce,SKU-PER-002,perfumes,1,144.08,144.08,5.0,0.0,False,4.77,6.87,137.21,pontual
TXN-0000737,2023-02-10,2023-02,marketplace,SKU-PER-008,perfumes,1,243.29,243.29,0.0,0.0,False,17.81,43.34,199.95,recorrente
TXN-0000738,2023-02-09,2023-02,ecommerce,SKU-SKI-015,skincare,3,224.16,672.48,5.0,0.0,False,3.22,21.69,650.79,pontual
TXN-0000739,2023-02-06,2023-02,ecommerce,SKU-MAQ-014,maquiagem,1,89.03,89.03,0.0,0.0,False,4.42,3.93,85.1,pontual
TXN-0000740,2023-02-11,2023-02,ecommerce,SKU-HAI-001,haircare,1,147.27,147.27,0.0,0.0,False,4.73,6.96,140.31,recorrente
TXN-0000741,2023-02-19,2023-02,ecommerce,SKU-SKI-014,skincare,2,151.13,302.26,0.0,0.0,False,4.75,14.37,287.89,recorrente
TXN-0000742,2023-02-24,2023-02,ecommerce,SKU-MAQ-011,maquiagem,2,62.16,124.32,0.0,121.95,True,3.92,4.87,-2.5,pontual
TXN-0000743,2023-02-09,2023-02,marketplace,SKU-HAI-001,haircare,1,147.27,147.27,0.0,0.0,False,16.03,23.6,123.67,recorrente
TXN-0000744,2023-02-10,2023-02,ecommerce,SKU-SKI-010,skincare,1,181.17,181.17,10.0,169.46,True,3.43,6.21,5.5,pontual
TXN-0000745,2023-02-02,2023-02,ecommerce,SKU-HAI-010,haircare,1,146.89,146.89,10.0,0.0,False,4.66,6.84,140.05,recorrente
TXN-0000746,2023-02-15,2023-02,marketplace,SKU-MAQ-013,maquiagem,4,143.91,575.64,5.0,0.0,False,16.21,93.31,482.33,recorrente
TXN-0000747,2023-02-11,2023-02,franquia,SKU-MAQ-008,maquiagem,1,164.1,164.1,0.0,0.0,False,11.15,18.29,145.81,pontual
TXN-0000748,2023-02-13,2023-02,loja_propria,SKU-SKI-003,skincare,2,134.61,269.22,5.0,0.0,False,0.67,1.81,267.41,pontual
TXN-0000749,2023-02-06,2023-02,marketplace,SKU-HAI-007,haircare,1,99.7,99.7,5.0,0.0,False,16.16,16.11,83.59,pontual
TXN-0000750,2023-02-06,2023-02,ecommerce,SKU-HAI-007,haircare,1,99.7,99.7,5.0,97.93,True,3.37,3.36,-1.59,pontual
TXN-0000751,2023-02-20,2023-02,marketplace,SKU-MAQ-011,maquiagem,1,62.16,62.16,0.0,0.0,False,16.43,10.21,51.95,pontual
TXN-0000752,2023-02-27,2023-02,ecommerce,SKU-PER-003,perfumes,2,362.06,724.12,0.0,0.0,False,4.06,29.43,694.69,pontual
TXN-0000753,2023-02-14,2023-02,marketplace,SKU-MAQ-003,maquiagem,1,48.74,48.74,20.0,0.0,False,16.57,8.08,40.66,recorrente
TXN-0000754,2023-02-28,2023-02,marketplace,SKU-SKI-011,skincare,2,228.15,456.3,5.0,0.0,False,17.21,78.51,377.79,pontual
TXN-0000755,2023-02-22,2023-02,marketplace,SKU-MAQ-008,maquiagem,3,155.89,467.67,5.0,0.0,False,16.62,77.73,389.94,pontual
TXN-0000756,2023-02-14,2023-02,marketplace,SKU-PER-003,perfumes,2,325.85,651.7,10.0,0.0,False,16.5,107.52,544.18,recorrente
TXN-0000757,2023-02-13,2023-02,ecommerce,SKU-PER-005,perfumes,1,257.54,257.54,0.0,0.0,False,3.76,9.68,247.86,pontual
TXN-0000758,2023-02-01,2023-02,loja_propria,SKU-PER-008,perfumes,2,243.29,486.58,0.0,0.0,False,-0.86,-4.2,490.78,recorrente
TXN-0000759,2023-02-28,2023-02,franquia,SKU-HAI-001,haircare,1,139.91,139.91,5.0,0.0,False,11.31,15.82,124.09,pontual
TXN-0000760,2023-02-09,2023-02,ecommerce,SKU-MAQ-012,maquiagem,1,91.18,91.18,10.0,0.0,False,3.99,3.64,87.54,recorrente
TXN-0000761,2023-02-08,2023-02,marketplace,SKU-MAQ-009,maquiagem,1,125.16,125.16,0.0,0.0,False,17.84,22.33,102.83,pontual
TXN-0000762,2023-02-16,2023-02,marketplace,SKU-SKI-007,skincare,1,287.81,287.81,0.0,0.0,False,17.84,51.34,236.47,recorrente
TXN-0000763,2023-02-04,2023-02,marketplace,SKU-PER-007,perfumes,1,249.27,249.27,0.0,0.0,False,17.67,44.04,205.23,recorrente
TXN-0000764,2023-02-26,2023-02,marketplace,SKU-HAI-003,haircare,2,76.53,153.06,0.0,0.0,False,17.89,27.38,125.68,pontual
TXN-0000765,2023-02-07,2023-02,ecommerce,SKU-MAQ-014,maquiagem,2,84.58,169.16,5.0,0.0,False,3.44,5.82,163.34,pontual
TXN-0000766,2023-02-27,2023-02,ecommerce,SKU-HAI-004,haircare,1,117.27,117.27,0.0,0.0,False,3.28,3.85,113.42,pontual
TXN-0000767,2023-02-16,2023-02,marketplace,SKU-PER-003,perfumes,2,325.85,651.7,10.0,0.0,False,16.9,110.14,541.56,pontual
TXN-0000768,2023-02-22,2023-02,marketplace,SKU-SKI-013,skincare,1,206.51,206.51,0.0,0.0,False,16.4,33.87,172.64,pontual
TXN-0000769,2023-02-10,2023-02,franquia,SKU-HAI-001,haircare,1,147.27,147.27,0.0,0.0,False,11.7,17.24,130.03,pontual
TXN-0000770,2023-02-16,2023-02,ecommerce,SKU-HAI-003,haircare,1,76.53,76.53,0.0,0.0,False,3.15,2.41,74.12,pontual
TXN-0000771,2023-02-20,2023-02,franquia,SKU-SKI-006,skincare,1,101.2,101.2,10.0,0.0,False,12.68,12.83,88.37,recorrente
TXN-0000772,2023-02-27,2023-02,franquia,SKU-SKI-010,skincare,2,201.3,402.6,0.0,0.0,False,12.28,49.46,353.14,pontual
TXN-0000773,2023-02-21,2023-02,ecommerce,SKU-MAQ-001,maquiagem,3,135.0,405.0,0.0,0.0,False,4.28,17.33,387.67,pontual
TXN-0000774,2023-02-22,2023-02,franquia,SKU-MAQ-010,maquiagem,2,67.09,134.18,0.0,0.0,False,11.54,15.49,118.69,pontual
TXN-0000775,2023-02-24,2023-02,loja_propria,SKU-SKI-017,skincare,1,122.05,122.05,0.0,0.0,False,-0.82,-1.0,123.05,pontual
TXN-0000776,2023-02-17,2023-02,franquia,SKU-MAQ-003,maquiagem,2,57.87,115.74,5.0,0.0,False,12.86,14.88,100.86,pontual
TXN-0000777,2023-02-27,2023-02,marketplace,SKU-SKI-006,skincare,1,112.45,112.45,0.0,0.0,False,16.5,18.56,93.89,pontual
TXN-0000778,2023-02-17,2023-02,marketplace,SKU-HAI-009,haircare,3,205.88,617.64,0.0,0.0,False,17.44,107.74,509.9,pontual
TXN-0000779,2023-02-08,2023-02,marketplace,SKU-PER-009,perfumes,1,368.88,368.88,0.0,0.0,False,17.44,64.32,304.56,pontual
