cliente_id,canal_aquisicao,categoria_preferida,data_primeira_compra,data_ultima_compra,frequencia_compras_ano,ticket_medio,ltv_estimado,is_recorrente,status,uf,genero,faixa_etaria
CLI-000760,ecommerce,perfumes,2024-09-29,2024-12-31,1,241.22,533.65,False,inativo,SP,F,45-54
CLI-000761,ecommerce,perfumes,2024-04-23,2024-04-25,3,321.67,2595.17,True,ativo,DF,F,35-44
CLI-000762,ecommerce,skincare,2024-06-08,2024-12-31,1,310.66,473.98,False,ativo,SP,F,18-24
CLI-000763,franquia,perfumes,2024-07-30,2024-09-01,2,300.2,1261.2,False,inativo,SP,M,25-34
CLI-000764,marketplace,skincare,2023-08-11,2024-05-20,6,339.05,3595.64,True,ativo,SP,F,18-24
CLI-000765,franquia,skincare,2023-06-13,2024-05-02,6,240.51,3720.25,True,inativo,SP,F,25-34
CLI-000766,loja_propria,skincare,2023-02-10,2023-03-29,2,376.5,2047.06,False,ativo,PE,F,25-34
CLI-000767,marketplace,haircare,2023-11-02,2024-01-23,2,167.59,938.86,False,ativo,PR,F,18-24
CLI-000768,marketplace,haircare,2023-03-21,2023-10-13,3,208.89,1036.88,True,em_risco,DF,NI,25-34
CLI-000769,loja_propria,haircare,2023-09-20,2024-06-25,2,65.58,306.86,False,em_risco,SP,F,25-34
CLI-000770,marketplace,haircare,2024-05-31,2024-12-31,3,198.96,1122.51,True,em_risco,SP,F,18-24
CLI-000771,ecommerce,haircare,2023-11-13,2024-10-25,2,183.85,831.75,False,ativo,PR,F,25-34
CLI-000772,loja_propria,haircare,2023-09-09,2024-05-29,2,87.39,289.78,False,ativo,RJ,F,25-34
CLI-000773,ecommerce,perfumes,2023-10-15,2024-08-25,6,313.85,3315.24,True,em_risco,RJ,M,25-34
CLI-000774,ecommerce,skincare,2024-03-10,2024-08-18,4,219.13,2417.58,True,em_risco,BA,F,25-34
CLI-000775,ecommerce,maquiagem,2023-07-01,2023-10-06,3,51.23,421.54,True,ativo,DF,M,25-34
CLI-000776,ecommerce,perfumes,2023-08-22,2024-08-16,1,358.63,941.91,False,em_risco,PE,F,55+
CLI-000777,ecommerce,perfumes,2024-08-31,2024-11-10,3,524.47,2707.82,True,inativo,SP,F,45-54
CLI-000778,ecommerce,maquiagem,2023-02-16,2023-09-04,1,171.64,263.22,False,ativo,RJ,F,45-54
CLI-000779,franquia,perfumes,2024-01-29,2024-05-01,4,137.12,1395.28,True,ativo,RJ,M,18-24
CLI-000780,marketplace,haircare,2023-07-18,2024-07-29,2,199.81,785.38,False,ativo,MG,F,45-54
CLI-000781,franquia,perfumes,2023-07-02,2024-05-25,6,336.59,4152.68,True,inativo,MG,F,18-24
CLI-000782,marketplace,maquiagem,2023-10-14,2024-11-06,2,51.65,305.76,False,ativo,MG,M,25-34
CLI-000783,franquia,maquiagem,2024-08-20,2024-11-19,12,96.62,2037.55,True,em_risco,MG,F,25-34
CLI-000784,franquia,skincare,2023-01-15,2023-04-21,2,359.29,1223.56,False,em_risco,RJ,F,18-24
CLI-000785,loja_propria,haircare,2024-08-31,2024-12-31,1,248.97,551.73,False,em_risco,SP,M,45-54
CLI-000786,ecommerce,haircare,2023-06-30,2024-07-02,3,154.1,1296.35,True,inativo,SC,F,35-44
CLI-000787,franquia,skincare,2024-07-17,2024-09-29,1,181.4,333.51,False,em_risco,SC,M,35-44
CLI-000788,franquia,skincare,2023-02-10,2023-03-26,2,175.1,657.91,False,inativo,RS,F,25-34
CLI-000789,ecommerce,perfumes,2024-04-29,2024-10-24,3,429.23,2682.56,True,em_risco,RJ,F,25-34
CLI-000790,marketplace,perfumes,2024-08-13,2024-11-21,1,321.77,637.6,False,ativo,RS,F,25-34
CLI-000791,loja_propria,skincare,2023-04-02,2024-05-01,3,161.14,821.62,True,em_risco,SP,M,35-44
CLI-000792,ecommerce,maquiagem,2024-02-22,2024-06-04,2,81.04,334.77,False,inativo,SP,M,25-34
CLI-000793,marketplace,perfumes,2023-05-01,2024-05-12,3,476.24,3784.41,True,ativo,SP,F,25-34
CLI-000794,marketplace,skincare,2024-01-22,2024-11-24,1,150.51,449.37,False,ativo,RJ,F,25-34
CLI-000795,ecommerce,perfumes,2023-09-06,2023-12-25,4,474.32,5684.75,True,ativo,SP,F,18-24
CLI-000796,ecommerce,skincare,2023-12-07,2024-09-14,1,294.92,580.87,False,em_risco,PR,M,18-24
CLI-000797,franquia,perfumes,2023-11-03,2024-11-24,4,273.85,2999.86,True,inativo,PR,F,35-44
CLI-000798,ecommerce,haircare,2023-05-07,2023-08-13,3,213.22,1889.18,True,inativo,SC,M,25-34
CLI-000799,marketplace,maquiagem,2024-04-16,2024-10-05,4,87.78,913.46,True,ativo,RS,F,45-54
CLI-000800,marketplace,haircare,2024-09-13,2024-12-31,4,106.19,818.82,True,em_risco,PR,F,35-44
CLI-000801,ecommerce,maquiagem,2023-11-10,2024-10-25,12,69.84,1934.07,True,ativo,DF,M,45-54
CLI-000802,ecommerce,skincare,2024-04-13,2024-07-23,3,220.45,1538.11,True,ativo,SP,F,25-34
CLI-000803,marketplace,perfumes,2024-04-24,2024-10-23,2,477.69,1454.49,False,ativo,DF,F,35-44
CLI-000804,loja_propria,skincare,2024-06-23,2024-12-31,3,338.19,2599.45,True,ativo,GO,F,25-34
CLI-000805,ecommerce,haircare,2023-07-25,2024-03-12,3,195.83,1542.36,True,ativo,SP,F,18-24
CLI-000806,ecommerce,maquiagem,2024-09-18,2024-10-20,4,184.27,1551.98,True,ativo,RJ,F,35-44
CLI-000807,ecommerce,skincare,2023-12-14,2024-01-10,3,110.89,958.9,True,ativo,SP,F,18-24
CLI-000808,marketplace,maquiagem,2024-06-18,2024-08-23,3,197.8,897.96,True,ativo,SC,F,25-34
CLI-000809,marketplace,skincare,2023-05-26,2024-04-08,2,213.4,773.89,False,em_risco,GO,F,55+
CLI-000810,loja_propria,skincare,2023-12-13,2024-03-31,1,278.69,589.99,False,em_risco,PE,M,25-34
CLI-000811,ecommerce,perfumes,2024-07-13,2024-12-31,2,222.85,878.25,False,inativo,SP,F,18-24
CLI-000812,ecommerce,skincare,2023-10-16,2024-09-03,4,272.6,1667.02,True,ativo,RJ,F,25-34
CLI-000813,loja_propria,skincare,2023-07-04,2023-12-19,2,253.14,996.84,False,inativo,BA,F,25-34
CLI-000814,marketplace,skincare,2024-08-06,2024-12-31,3,252.09,1319.16,True,em_risco,BA,F,55+
CLI-000815,franquia,haircare,2023-06-21,2024-03-12,2,122.83,692.37,False,inativo,SP,M,25-34
CLI-000816,franquia,skincare,2023-04-21,2024-05-11,2,369.1,1183.28,False,inativo,SP,F,25-34
CLI-000817,ecommerce,maquiagem,2024-06-17,2024-12-31,1,78.94,181.48,False,ativo,SP,F,35-44
CLI-000818,franquia,haircare,2023-03-04,2023-08-08,2,185.86,785.64,False,ativo,SC,F,25-34
CLI-000819,marketplace,skincare,2023-02-24,2024-03-13,4,390.97,4073.82,True,em_risco,MG,F,45-54
CLI-000820,loja_propria,haircare,2024-01-12,2024-05-06,6,253.96,3950.23,True,ativo,SP,F,35-44
CLI-000821,franquia,perfumes,2023-02-14,2023-06-07,1,214.71,453.8,False,em_risco,MG,F,18-24
CLI-000822,loja_propria,skincare,2023-07-13,2024-01-21,1,104.01,283.61,False,inativo,SP,F,35-44
CLI-000823,marketplace,perfumes,2024-03-24,2024-12-31,4,289.76,3269.87,True,inativo,SP,M,45-54
CLI-000824,franquia,skincare,2023-01-17,2023-06-30,2,289.1,1318.04,False,ativo,SP,F,55+
CLI-000825,loja_propria,skincare,2024-01-01,2024-03-08,3,328.3,1951.66,True,inativo,SP,F,35-44
CLI-000826,franquia,skincare,2023-03-27,2023-07-04,2,261.98,945.6,False,inativo,SP,F,18-24
CLI-000827,ecommerce,perfumes,2024-07-08,2024-12-31,2,297.37,1249.2,False,inativo,DF,F,45-54
CLI-000828,loja_propria,perfumes,2023-07-31,2024-07-04,1,528.93,1389.39,False,ativo,PE,F,35-44
CLI-000829,marketplace,haircare,2024-04-26,2024-12-19,2,160.62,504.54,False,ativo,SP,F,18-24
CLI-000830,marketplace,haircare,2023-06-15,2023-06-20,3,263.88,2328.0,True,inativo,RJ,F,25-34
CLI-000831,franquia,skincare,2024-01-15,2024-08-22,2,304.07,1126.69,False,inativo,SP,F,35-44
CLI-000832,ecommerce,maquiagem,2024-01-03,2024-10-07,3,80.58,370.7,True,em_risco,BA,F,18-24
CLI-000833,ecommerce,perfumes,2024-04-23,2024-10-07,2,181.94,967.24,False,inativo,SP,F,55+
CLI-000834,ecommerce,maquiagem,2024-04-06,2024-12-31,3,163.16,1037.79,True,em_risco,RS,F,35-44
CLI-000835,ecommerce,maquiagem,2024-09-23,2024-12-31,2,111.21,608.52,False,ativo,SP,F,35-44
CLI-000836,marketplace,maquiagem,2024-04-27,2024-12-31,2,203.13,1025.1,False,ativo,SP,F,45-54
CLI-000837,ecommerce,maquiagem,2023-06-08,2023-09-13,2,158.32,717.65,False,ativo,SP,F,35-44
CLI-000838,loja_propria,maquiagem,2023-04-22,2023-06-01,3,96.71,659.2,True,em_risco,RJ,M,45-54
CLI-000839,marketplace,perfumes,2023-04-26,2023-06-14,1,265.11,575.15,False,inativo,SP,F,25-34
CLI-000840,marketplace,maquiagem,2024-01-22,2024-10-02,1,50.71,151.47,False,em_risco,RJ,F,35-44
CLI-000841,ecommerce,perfumes,2024-02-11,2024-12-31,2,458.24,1509.48,False,em_risco,RJ,F,55+
CLI-000842,ecommerce,haircare,2023-08-19,2024-05-13,1,260.44,691.33,False,inativo,SP,F,45-54
CLI-000843,ecommerce,skincare,2024-02-18,2024-12-31,6,395.36,5169.01,True,ativo,SP,F,25-34
CLI-000844,marketplace,maquiagem,2024-10-05,2024-12-31,3,203.59,1409.22,True,ativo,RJ,F,45-54
CLI-000845,ecommerce,perfumes,2023-08-27,2023-11-12,4,227.74,1810.88,True,ativo,SC,M,45-54
CLI-000846,franquia,maquiagem,2024-06-28,2024-11-08,3,115.44,726.47,True,inativo,DF,M,18-24
CLI-000847,ecommerce,maquiagem,2023-08-31,2023-08-31,2,169.66,616.08,False,ativo,MG,M,18-24
CLI-000848,ecommerce,haircare,2023-07-12,2024-06-10,1,232.74,571.78,False,ativo,BA,F,18-24
CLI-000849,marketplace,maquiagem,2024-07-20,2024-12-31,6,152.0,2041.34,True,em_risco,SC,F,25-34
CLI-000850,franquia,maquiagem,2024-08-11,2024-12-31,1,202.39,327.14,False,em_risco,SP,F,25-34
CLI-000851,franquia,haircare,2024-03-07,2024-12-31,2,246.73,751.41,False,em_risco,SP,M,25-34
CLI-000852,ecommerce,skincare,2023-12-16,2024-08-16,1,335.71,955.06,False,ativo,SP,F,25-34
CLI-000853,ecommerce,skincare,2023-07-21,2023-10-07,2,104.24,607.03,False,inativo,MG,NI,18-24
CLI-000854,franquia,skincare,2023-05-01,2023-06-16,3,254.05,1519.71,True,ativo,DF,F,18-24
CLI-000855,franquia,maquiagem,2023-12-25,2024-01-07,2,144.45,600.07,False,inativo,MG,F,35-44
CLI-000856,loja_propria,skincare,2024-04-07,2024-09-11,1,303.35,887.83,False,em_risco,MG,M,35-44
CLI-000857,marketplace,perfumes,2024-05-07,2024-12-31,1,268.88,795.94,False,inativo,RS,F,18-24
CLI-000858,franquia,perfumes,2023-08-20,2024-04-15,2,426.35,1422.23,False,ativo,SP,F,45-54
CLI-000859,marketplace,haircare,2023-05-16,2023-11-19,6,173.91,2998.2,True,ativo,RS,F,25-34
CLI-000860,marketplace,maquiagem,2023-03-10,2023-12-27,2,112.32,521.55,False,ativo,GO,F,35-44
CLI-000861,franquia,maquiagem,2023-03-22,2023-10-04,4,87.76,865.8,True,ativo,PE,F,25-34
CLI-000862,marketplace,maquiagem,2024-09-02,2024-12-31,3,126.33,1036.5,True,ativo,SP,M,18-24
CLI-000863,franquia,skincare,2024-03-21,2024-06-05,3,243.58,1293.58,True,ativo,SP,M,55+
CLI-000864,franquia,maquiagem,2023-06-16,2024-03-27,12,159.42,4011.84,True,inativo,SP,F,25-34
CLI-000865,ecommerce,skincare,2023-04-25,2024-05-04,4,207.89,1555.8,True,ativo,SP,M,25-34
CLI-000866,ecommerce,maquiagem,2023-06-05,2023-07-22,6,146.73,1464.35,True,inativo,RJ,F,25-34
CLI-000867,marketplace,maquiagem,2024-09-13,2024-12-31,1,208.6,559.92,False,inativo,RJ,F,18-24
CLI-000868,ecommerce,skincare,2023-08-14,2024-08-23,12,343.45,11010.36,True,ativo,PR,NI,35-44
CLI-000869,marketplace,haircare,2024-05-10,2024-12-31,4,60.12,555.83,True,ativo,MG,M,35-44
CLI-000870,loja_propria,haircare,2024-07-15,2024-12-31,2,190.79,620.49,False,ativo,PR,F,35-44
CLI-000871,ecommerce,maquiagem,2024-05-12,2024-07-12,2,118.03,550.22,False,em_risco,RJ,M,35-44
CLI-000872,franquia,haircare,2023-11-06,2024-08-17,12,83.87,2791.45,True,ativo,PR,F,25-34
CLI-000873,loja_propria,perfumes,2024-06-21,2024-12-31,4,502.84,3566.92,True,ativo,RJ,F,45-54
CLI-000874,franquia,haircare,2023-07-30,2024-07-27,1,142.25,239.84,False,inativo,RJ,F,25-34
CLI-000875,marketplace,skincare,2023-01-25,2023-04-20,3,136.46,1212.57,True,ativo,SC,F,25-34
CLI-000876,ecommerce,skincare,2023-10-13,2024-03-22,12,208.54,5084.89,True,ativo,SC,F,25-34
CLI-000877,ecommerce,haircare,2023-01-28,2023-12-10,1,176.69,347.18,False,ativo,RJ,M,25-34
CLI-000878,ecommerce,skincare,2023-02-24,2023-08-23,2,196.73,1054.62,False,ativo,MG,NI,35-44
CLI-000879,ecommerce,perfumes,2023-05-26,2023-09-06,1,456.26,855.78,False,inativo,SP,F,35-44
CLI-000880,marketplace,skincare,2023-12-05,2024-05-25,1,381.11,596.21,False,ativo,SP,F,25-34
CLI-000881,loja_propria,perfumes,2024-04-03,2024-10-09,1,505.4,1460.88,False,inativo,RJ,F,18-24
CLI-000882,marketplace,skincare,2024-06-01,2024-06-22,3,131.15,995.42,True,inativo,GO,NI,35-44
CLI-000883,loja_propria,maquiagem,2023-12-30,2024-02-12,3,139.75,1126.69,True,inativo,MG,F,35-44
CLI-000884,ecommerce,maquiagem,2023-03-12,2023-06-14,4,101.68,822.28,True,inativo,SP,F,35-44
CLI-000885,loja_propria,skincare,2024-06-03,2024-08-04,4,255.62,1817.25,True,em_risco,SP,F,35-44
CLI-000886,ecommerce,haircare,2024-03-29,2024-07-04,2,249.89,1424.42,False,inativo,SP,F,18-24
CLI-000887,ecommerce,maquiagem,2023-05-15,2024-02-05,2,130.82,553.55,False,ativo,RJ,F,35-44
CLI-000888,ecommerce,skincare,2024-01-23,2024-11-04,1,98.94,269.59,False,ativo,BA,F,35-44
CLI-000889,ecommerce,perfumes,2024-08-04,2024-12-31,4,151.9,1519.16,True,ativo,RS,F,18-24
CLI-000890,ecommerce,haircare,2023-04-02,2024-04-11,1,157.55,256.86,False,ativo,RJ,F,25-34
CLI-000891,franquia,skincare,2024-02-12,2024-12-10,2,375.78,2018.38,False,inativo,RS,F,35-44
CLI-000892,ecommerce,skincare,2024-09-18,2024-12-31,3,284.59,2049.29,True,em_risco,SC,F,35-44
CLI-000893,ecommerce,haircare,2023-09-15,2024-01-18,1,211.07,626.11,False,ativo,MG,F,25-34
CLI-000894,ecommerce,skincare,2023-12-01,2024-07-04,2,94.78,287.0,False,ativo,SP,NI,25-34
CLI-000895,loja_propria,skincare,2024-09-23,2024-12-31,4,311.56,3369.04,True,ativo,SP,F,18-24
CLI-000896,ecommerce,perfumes,2023-11-24,2024-11-09,4,197.36,1375.49,True,em_risco,RJ,F,45-54
CLI-000897,ecommerce,skincare,2023-03-29,2023-06-22,2,354.46,1423.53,False,ativo,SP,F,45-54
CLI-000898,loja_propria,haircare,2024-07-18,2024-09-27,4,80.26,743.28,True,em_risco,PR,NI,25-34
CLI-000899,ecommerce,perfumes,2023-02-23,2023-09-12,1,290.44,674.35,False,em_risco,SC,F,18-24
CLI-000900,loja_propria,skincare,2023-03-25,2024-01-19,6,146.01,2289.9,True,em_risco,RJ,F,35-44
CLI-000901,ecommerce,perfumes,2023-10-13,2024-07-05,2,398.88,2025.93,False,ativo,MG,M,18-24
CLI-000902,loja_propria,maquiagem,2023-11-14,2024-04-23,12,127.57,3358.29,True,ativo,SP,NI,45-54
CLI-000903,franquia,maquiagem,2023-06-05,2023-10-24,3,172.65,1103.21,True,ativo,SP,NI,45-54
CLI-000904,ecommerce,haircare,2024-03-19,2024-07-31,3,198.87,925.99,True,ativo,GO,F,45-54
CLI-000905,ecommerce,maquiagem,2023-05-21,2023-08-07,3,128.12,871.29,True,ativo,SP,F,25-34
CLI-000906,franquia,skincare,2023-06-19,2024-05-17,1,335.75,521.18,False,em_risco,RS,F,35-44
CLI-000907,marketplace,skincare,2023-10-10,2024-10-06,12,380.96,11902.19,True,inativo,SP,F,55+
CLI-000908,franquia,perfumes,2023-01-05,2023-07-23,1,324.63,927.51,False,ativo,SP,F,45-54
CLI-000909,marketplace,skincare,2023-02-05,2024-01-10,12,166.94,5808.83,True,inativo,SP,F,25-34
CLI-000910,loja_propria,haircare,2023-07-11,2024-06-28,4,100.39,725.0,True,ativo,SP,M,25-34
CLI-000911,franquia,perfumes,2023-08-26,2024-06-18,3,410.62,3610.51,True,inativo,BA,F,25-34
CLI-000912,franquia,haircare,2023-02-08,2023-07-11,2,95.75,310.04,False,em_risco,SP,F,45-54
CLI-000913,franquia,maquiagem,2023-04-13,2024-02-12,3,82.63,425.59,True,em_risco,MG,F,25-34
CLI-000914,ecommerce,haircare,2023-03-04,2023-10-15,2,169.87,546.16,False,ativo,SP,F,45-54
CLI-000915,franquia,skincare,2024-01-17,2024-03-07,2,394.56,1355.52,False,inativo,RS,F,18-24
CLI-000916,marketplace,maquiagem,2023-11-25,2023-11-27,4,165.78,1843.89,True,em_risco,SP,F,35-44
CLI-000917,ecommerce,maquiagem,2023-11-07,2024-06-21,6,164.29,1907.68,True,ativo,SP,F,18-24
CLI-000918,ecommerce,skincare,2023-04-10,2024-03-30,2,103.84,372.21,False,ativo,DF,M,25-34
CLI-000919,loja_propria,skincare,2024-04-26,2024-12-31,12,358.27,12505.51,True,inativo,SP,F,55+
CLI-000920,marketplace,skincare,2023-09-14,2023-09-18,6,373.83,3636.07,True,ativo,RJ,NI,35-44
CLI-000921,franquia,maquiagem,2024-08-28,2024-12-31,2,204.34,1056.79,False,ativo,MG,F,18-24
CLI-000922,ecommerce,perfumes,2024-03-09,2024-12-31,12,350.56,12137.15,True,inativo,RJ,F,25-34
CLI-000923,loja_propria,maquiagem,2023-05-16,2023-11-13,3,189.04,1364.9,True,ativo,SP,F,35-44
CLI-000924,ecommerce,haircare,2024-04-04,2024-10-26,1,239.15,715.07,False,ativo,SP,M,35-44
CLI-000925,ecommerce,maquiagem,2024-02-24,2024-04-10,1,65.67,125.31,False,inativo,SP,F,55+
CLI-000926,loja_propria,haircare,2023-12-21,2024-07-22,6,208.77,2914.3,True,ativo,BA,F,35-44
CLI-000927,marketplace,skincare,2024-05-09,2024-05-31,12,368.1,11374.43,True,ativo,SC,F,25-34
CLI-000928,ecommerce,perfumes,2024-06-13,2024-12-31,2,126.85,665.03,False,ativo,BA,F,18-24
CLI-000929,franquia,maquiagem,2023-05-24,2024-02-09,2,195.03,638.04,False,ativo,RJ,F,55+
CLI-000930,loja_propria,skincare,2023-03-25,2024-01-23,1,382.31,929.24,False,inativo,BA,M,55+
CLI-000931,ecommerce,haircare,2024-05-06,2024-12-31,3,145.58,877.39,True,ativo,PR,F,35-44
CLI-000932,ecommerce,haircare,2024-08-22,2024-12-31,2,122.41,586.33,False,em_risco,MG,F,35-44
CLI-000933,franquia,skincare,2024-08-21,2024-12-31,3,374.14,2867.68,True,inativo,MG,M,18-24
CLI-000934,ecommerce,perfumes,2023-07-17,2023-10-26,3,193.07,1356.14,True,ativo,RJ,M,35-44
CLI-000935,marketplace,haircare,2024-10-06,2024-12-31,2,106.99,512.37,False,ativo,PR,F,45-54
CLI-000936,ecommerce,haircare,2024-09-16,2024-12-31,3,77.56,453.17,True,ativo,SC,F,35-44
CLI-000937,marketplace,skincare,2023-09-08,2024-06-29,1,150.83,304.32,False,ativo,RJ,F,45-54
CLI-000938,ecommerce,haircare,2024-01-20,2024-03-10,4,250.9,2441.24,True,ativo,SP,F,25-34
CLI-000939,ecommerce,perfumes,2023-03-20,2024-02-14,2,447.03,2602.05,False,inativo,SP,F,35-44
CLI-000940,loja_propria,perfumes,2023-08-02,2023-12-11,12,487.2,16411.96,True,inativo,SP,F,45-54
CLI-000941,ecommerce,maquiagem,2023-02-04,2023-12-10,3,86.93,763.9,True,ativo,SP,M,18-24
CLI-000942,ecommerce,perfumes,2023-06-24,2024-01-17,3,503.59,3647.76,True,ativo,SP,M,25-34
CLI-000943,franquia,skincare,2023-09-12,2024-04-09,3,281.97,1782.73,True,ativo,DF,F,45-54
CLI-000944,marketplace,perfumes,2023-12-04,2024-07-27,3,315.1,1534.62,True,ativo,MG,M,35-44
CLI-000945,marketplace,haircare,2023-05-16,2023-11-06,3,117.34,792.08,True,ativo,RJ,NI,18-24
CLI-000946,ecommerce,skincare,2023-10-11,2024-06-18,6,312.72,3604.4,True,ativo,MG,F,55+
CLI-000947,ecommerce,maquiagem,2024-03-21,2024-12-31,1,113.74,220.4,False,ativo,SP,F,18-24
CLI-000948,marketplace,perfumes,2023-09-18,2024-04-18,2,213.23,701.52,False,em_risco,SC,F,18-24
CLI-000949,ecommerce,skincare,2023-07-14,2023-12-05,4,362.23,3841.44,True,inativo,RJ,F,35-44
CLI-000950,ecommerce,skincare,2023-02-08,2023-12-02,4,234.66,1672.22,True,ativo,RJ,F,55+
CLI-000951,marketplace,skincare,2023-01-05,2023-01-08,1,296.85,613.25,False,em_risco,SP,F,45-54
CLI-000952,ecommerce,maquiagem,2023-11-22,2024-09-14,3,172.49,1171.84,True,em_risco,RJ,M,45-54
CLI-000953,marketplace,perfumes,2024-10-10,2024-11-20,3,518.72,2794.03,True,ativo,PR,F,35-44
CLI-000954,marketplace,haircare,2023-03-06,2023-06-01,4,77.49,624.95,True,inativo,SP,F,35-44
CLI-000955,ecommerce,maquiagem,2024-03-15,2024-06-25,3,118.67,934.05,True,em_risco,RJ,F,35-44
CLI-000956,ecommerce,maquiagem,2023-07-04,2023-07-20,4,105.27,671.54,True,em_risco,PE,F,55+
CLI-000957,ecommerce,perfumes,2023-11-07,2024-04-02,2,155.76,769.67,False,ativo,SP,M,25-34
CLI-000958,ecommerce,perfumes,2024-09-10,2024-12-31,4,277.38,2935.86,True,inativo,MG,M,35-44
CLI-000959,loja_propria,skincare,2023-03-15,2023-10-08,12,90.18,2824.56,True,inativo,RJ,M,55+
CLI-000960,marketplace,haircare,2024-01-26,2024-10-21,2,83.57,347.59,False,inativo,RJ,F,25-34
CLI-000961,marketplace,perfumes,2024-08-01,2024-12-31,2,262.31,1267.19,False,ativo,BA,F,18-24
CLI-000962,ecommerce,perfumes,2024-08-17,2024-12-31,2,498.11,2131.43,False,inativo,BA,F,45-54
CLI-000963,loja_propria,haircare,2023-06-17,2023-07-28,2,200.67,764.39,False,inativo,BA,F,55+
CLI-000964,loja_propria,skincare,2023-01-05,2023-09-03,6,158.72,1818.64,True,ativo,DF,F,45-54
CLI-000965,franquia,skincare,2023-01-08,2023-03-12,4,288.32,2566.48,True,ativo,RS,F,25-34
CLI-000966,marketplace,skincare,2024-01-17,2024-09-25,3,246.17,1724.65,True,ativo,RS,F,35-44
CLI-000967,marketplace,skincare,2024-02-24,2024-10-08,6,283.82,4049.8,True,ativo,BA,F,25-34
CLI-000968,ecommerce,maquiagem,2024-09-19,2024-12-31,4,188.59,1797.78,True,ativo,SP,F,18-24
CLI-000969,ecommerce,maquiagem,2023-06-10,2023-10-02,2,109.25,606.83,False,inativo,BA,F,45-54
CLI-000970,ecommerce,maquiagem,2023-02-20,2023-09-13,6,156.78,2142.86,True,ativo,RJ,F,35-44
CLI-000971,loja_propria,haircare,2023-10-18,2024-05-23,1,216.94,629.77,False,em_risco,RJ,F,25-34
CLI-000972,ecommerce,haircare,2023-01-08,2023-02-03,6,86.93,1181.64,True,em_risco,SP,F,35-44
CLI-000973,marketplace,maquiagem,2023-07-06,2024-02-02,3,175.37,847.44,True,ativo,SC,F,55+
CLI-000974,loja_propria,perfumes,2024-07-08,2024-11-22,12,359.99,11041.44,True,ativo,SP,F,35-44
CLI-000975,ecommerce,haircare,2024-03-19,2024-12-31,6,106.27,1799.18,True,ativo,MG,F,25-34
CLI-000976,franquia,haircare,2024-05-14,2024-08-23,2,134.2,705.21,False,inativo,MG,F,45-54
CLI-000977,ecommerce,skincare,2024-05-28,2024-12-31,2,236.0,1397.44,False,ativo,SP,F,45-54
CLI-000978,marketplace,haircare,2024-02-22,2024-08-14,12,89.02,2227.85,True,ativo,SP,F,35-44
CLI-000979,ecommerce,skincare,2023-02-17,2024-03-14,3,355.3,2072.5,True,ativo,SP,F,25-34
CLI-000980,franquia,maquiagem,2024-03-14,2024-12-31,6,134.82,1618.83,True,ativo,SC,F,35-44
CLI-000981,ecommerce,skincare,2024-01-09,2024-10-28,3,356.79,2676.16,True,ativo,BA,M,25-34
CLI-000982,marketplace,maquiagem,2023-02-19,2024-03-21,4,83.69,661.27,True,ativo,BA,M,45-54
CLI-000983,ecommerce,skincare,2023-04-08,2023-08-08,4,389.37,4095.73,True,ativo,PR,M,55+
CLI-000984,loja_propria,haircare,2023-12-15,2024-08-11,2,93.86,417.1,False,em_risco,SP,F,18-24
CLI-000985,ecommerce,perfumes,2023-03-28,2023-05-28,1,432.17,744.64,False,em_risco,PE,F,25-34
CLI-000986,loja_propria,maquiagem,2024-03-25,2024-11-14,4,155.04,1579.59,True,em_risco,SP,M,35-44
CLI-000987,marketplace,perfumes,2023-02-14,2023-08-11,1,169.81,418.67,False,ativo,SP,M,25-34
CLI-000988,ecommerce,maquiagem,2023-06-28,2023-08-21,3,115.63,699.54,True,em_risco,SP,F,35-44
CLI-000989,franquia,haircare,2023-01-31,2023-10-26,1,149.85,350.98,False,ativo,SC,M,25-34
CLI-000990,marketplace,haircare,2023-02-26,2023-05-02,3,187.88,914.93,True,em_risco,MG,M,55+
CLI-000991,marketplace,perfumes,2023-12-30,2024-12-08,2,512.81,2646.92,False,ativo,PR,F,55+
CLI-000992,ecommerce,skincare,2023-11-15,2024-05-09,3,200.23,924.08,True,ativo,MG,M,45-54
CLI-000993,marketplace,skincare,2024-02-29,2024-12-31,6,253.72,3029.04,True,inativo,SP,F,25-34
CLI-000994,loja_propria,skincare,2023-05-05,2023-06-23,3,204.97,1329.76,True,ativo,RJ,M,25-34
CLI-000995,ecommerce,maquiagem,2023-05-03,2023-07-15,2,202.58,750.72,False,ativo,PR,F,45-54
CLI-000996,franquia,perfumes,2023-07-28,2024-01-01,3,228.89,1759.24,True,inativo,RS,F,35-44
CLI-000997,marketplace,haircare,2023-04-22,2023-10-16,3,257.09,1205.64,True,inativo,RJ,F,35-44
CLI-000998,marketplace,skincare,2023-11-01,2024-06-26,2,384.57,1646.17,False,ativo,SP,M,35-44
CLI-000999,marketplace,perfumes,2023-11-10,2024-05-25,1,172.74,274.69,False,inativo,SP,F,35-44
CLI-001000,franquia,maquiagem,2023-06-10,2023-07-10,1,59.34,109.65,False,ativo,MG,F,55+
CLI-001001,marketplace,perfumes,2024-04-27,2024-06-05,2,297.71,1246.16,False,ativo,MG,F,25-34
CLI-001002,ecommerce,maquiagem,2023-09-11,2024-06-22,2,141.69,710.72,False,ativo,RJ,F,18-24
